Agent,InformationLevel,Pdc_Correct1,Pdc_Correct2,Pdc_Correct3,Pdc_Correct4,Pdc_Correct5,Pdt1,Pdt2,Pdt3,Pdt4,Pdt5,Coin1,Coin2,Coin3,Coin4,Coin5,Decision1,Decision2,Decision3,Decision4,Decision5,BetAmount1,BetAmount2,BetAmount3,BetAmount4,BetAmount5,Bet1,Bet2,Bet3,Bet4,Bet5,Session,statistics_score,WrongNum,BlankNum,ExchangeRate,TimeOKProbabilityTestQ1Q5OK,TimeOKProbabilityTestQ6Q10OK,Earning2,TimeClickToProCorrectAnswersOK,Choice1,Choice2,Choice3,Choice4,Choice5,Choice6,Choice7,Choice8,Choice9,Choice10,TimeClickToProionInstructionOK,Gender,Year,Age,TimeSubmitDemographicsOK,UnderstandingLevel,TimeSubmitUnderstandingQnsOK,questionorder1,questionorder2,questionorder3,questionorder4,questionorder5,questionorder6,questionorder7,questionorder8,questionorder9,questionorder10,KarmaBelief1,KarmaBelief2,KarmaBelief3,TimeSubmitKarmaBeliefOK,Authority1,Authority2,Authority3,Authority4,Authority5,Authority6,Authority7,TimeSubmitLocuOfControlScaleOK,IUS1,IUS2,IUS3,IUS4,IUS5,IUS6,IUS7,IUS8,IUS9,IUS10,IUS11,IUS12,Endowment_beforeR1,Endowment_beforeR2,Endowment_beforeR3,Endowment_beforeR4,Endowment_beforeR5,Endowment_afterR1,Endowment_afterR2,Endowment_afterR3,Endowment_afterR4,Endowment_afterR5,StreakTreat_R2,StreakTreat_R3,StreakTreat_R4,StreakTreat_R5,switching_point,risk_score,treat,karma,authority,iu,Head1,Head2,Head3,Head4,Tail1,Tail2,Tail3,Tail4,madewrongbet1,madewrongbet2,madewrongbet3,madewrongbet4,madewrongbet5,fixedbetting,betsame1,betsame2,betsame3,betsame4,betsame5,gambler1,gambler2,gambler3,gambler4,lgbetamount1,lgbetamount2,lgbetamount3,lgbetamount4,lgbetamount5
2,2,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,50,50,50,50,50,1,1,1,1,1,4d,10,0,0,0.02,54,127,3,-2,1,1,1,1,2,2,2,2,2,2,480,1,1,20,23,5,-51,12,8,3,2,9,5,7,4,1,6,5,5,4,-3,2,1,2,2,1,6,6,-39,2,4,5,3,4,3,5,2,3,4,2,1,300,250,300,250,300,250,300,250,300,350,2,2,1,1,5,1,4,1.4444705247879028,-1.249658465385437,0.36505895853042603,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,50,50,100,50,1,1,1,1,1,4e,10,0,0,0.02,49,77,3,-5,1,2,2,2,2,2,2,2,2,2,479,1,4,24,12,5,-11,2,6,12,3,5,8,4,7,1,9,2,2,5,-7,2,2,2,2,2,2,2,-7,1,5,4,1,5,3,3,2,3,3,3,3,300,200,150,200,100,200,150,200,100,50,3,3,3,3,2,-2,3,-0.60754108428955078,-0.26180028915405273,0.25145319104194641,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,2,0,0,4.499809741973877,3.9120230674743652,3.9120230674743652,4.6051702499389648,3.9120230674743652
2,2,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,50,25,30,50,200,1,0,1,1,1,8c,9,1,0,0.02,22,78,2.3999999999999999,-2,1,1,1,1,1,1,1,2,2,2,479,2,1,19,9,4,-66,6,3,8,4,12,1,9,7,5,2,3,3,4,-3,3,3,4,4,3,6,5,-16,3,4,3,3,4,4,4,3,2,3,2,3,300,350,375,345,295,350,375,345,295,495,2,1,1,1,8,2,4,0.012959655374288559,0.053350836038589478,0.38862639665603638,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3.9120230674743652,3.2188758850097656,3.4011974334716797,3.9120230674743652,5.2983174324035645
1,2,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,88,88,88,88,88,1,1,1,0,1,2e,5,0,5,0.02,0,49,1.5,0,1,1,1,2,2,2,2,2,2,2,479,1,1,20,5,4,-75,9,4,8,2,7,12,5,3,6,1,3,4,4,-7,5,2,6,3,6,6,6,-50,1,4,2,5,5,3,2,3,2,2,1,3,300,212,300,388,476,212,300,388,476,388,3,1,1,1,4,0,2,0.39575815200805664,0.57672661542892456,-0.15314857661724091,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,4.4773368835449219,4.4773368835449219,4.4773368835449219,4.4773368835449219,4.4773368835449219
1,2,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,30,40,105,20,54,1,1,1,1,1,5c,5,0,5,0.02,0,99999,1.5,99999,1,1,1,1,1,2,2,2,2,2,99999,1,2,22,99999,5,99999,1,2,12,4,8,3,5,7,9,6,2,2,4,99999,3,3,2,2,5,6,5,99999,4,5,3,4,4,5,5,4,5,5,5,5,300,270,230,335,355,270,230,335,355,409,3,3,3,1,6,2,2,-0.70279574394226074,-0.31497478485107422,2.4532895088195801,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,2,0,0,3.4011974334716797,3.6888794898986816,4.6539602279663086,2.995732307434082,3.9889841079711914
1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,20,50,40,40,50,1,1,1,1,0,3c,7,3,0,0.02,147,139,1.2,-3,1,1,1,1,1,1,2,2,2,2,479,2,1,19,16,5,-18,7,3,6,5,8,1,4,12,9,2,2,2,2,-22,3,4,3,5,3,6,3,-48,1,2,1,2,3,1,2,2,3,3,3,2,300,320,270,310,350,320,270,310,350,400,2,1,1,1,7,2,1,-0.89330512285232544,0.37888807058334351,-0.62356841564178467,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2.995732307434082,3.9120230674743652,3.6888794898986816,3.6888794898986816,3.9120230674743652
1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,10,10,20,50,10,1,0,1,1,0,2b,10,0,0,0.02,108,151,3,-5,1,1,1,1,1,1,1,2,2,2,478,1,2,19,16,5,-2,12,2,7,9,3,4,5,8,6,1,4,3,2,-17,4,2,2,3,3,6,7,-15,3,5,4,3,5,1,4,2,1,2,3,3,300,290,280,260,210,290,280,260,210,200,3,1,1,1,8,2,1,0.15540720522403717,-0.57714343070983887,0.032147850841283798,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,2.3025851249694824,2.3025851249694824,2.995732307434082,3.9120230674743652,2.3025851249694824
1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,50,75,75,100,140,1,1,1,1,0,5e,8,2,0,0.02,99999,99999,1.8,99999,1,1,2,2,2,2,2,2,2,2,99999,2,2,19,99999,5,99999,2,1,6,9,8,7,5,4,12,3,4,4,4,99999,2,3,2,3,3,6,7,99999,4,4,1,2,4,2,2,1,1,2,1,1,300,250,175,250,350,250,175,250,350,490,3,3,3,1,3,-1,1,0.72871506214141846,-0.70409023761749268,-0.90571129322052002,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,2,0,0,3.9120230674743652,4.3174881935119629,4.3174881935119629,4.6051702499389648,4.9416422843933105
1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,20,60,100,200,230,1,1,0,1,0,7b,8,2,0,0.02,111,164,1.8,-6,1,1,1,1,2,2,2,2,2,2,477,1,4,24,19,5,3,12,2,5,6,4,7,3,8,9,1,1,1,2,-6,5,3,2,5,2,6,5,-13,2,4,4,1,2,4,2,2,5,3,3,3,300,270,330,230,430,270,330,230,430,660,3,1,1,1,5,1,1,-1.609060525894165,0.05092533677816391,0.43804401159286499,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2.995732307434082,4.0943446159362793,4.6051702499389648,5.2983174324035645,5.4380793571472168
2,2,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,15,15,20,10,10,1,1,0,1,0,4d,3,2,5,0.02,0,5,0.29999999999999999,-7,1,1,1,1,1,1,1,1,1,1,480,2,1,18,16,4,0,1,2,3,6,9,5,4,12,8,7,1,1,5,-2,2,2,2,2,5,6,6,-10,4,2,1,4,4,4,3,2,4,5,2,2,300,285,290,300,300,285,290,300,300,290,3,1,1,1,11,2,4,-1.3232965469360352,-0.63720142841339111,0.68832910060882568,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,2.7080502510070801,2.7080502510070801,2.995732307434082,2.3025851249694824,2.3025851249694824
2,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,10,20,40,80,100,1,1,0,1,1,7a,9,1,0,0.02,4,60,2.3999999999999999,-4,1,1,1,1,1,2,2,2,2,2,479,1,3,23,25,5,2,6,3,2,5,9,4,7,12,8,1,2,4,3,-6,3,2,2,2,2,6,6,-13,3,3,4,3,4,3,3,1,1,1,2,1,300,300,270,220,130,300,270,220,130,220,2,1,1,1,6,2,3,-0.032453425228595734,-0.89583241939544678,-0.6875343918800354,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,2.3025851249694824,2.995732307434082,3.6888794898986816,4.3820266723632812,4.6051702499389648
1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,10,50,100,120,200,1,1,1,1,1,2f,6,4,0,0.02,15,21,0.59999999999999998,-10,1,1,1,1,1,2,2,2,2,2,479,2,1,18,17,5,-56,4,7,3,6,5,2,9,8,1,12,4,2,1,-22,2,2,2,2,3,6,6,-24,2,3,2,1,3,1,2,1,2,1,3,2,300,310,350,450,320,310,350,450,320,520,2,2,1,1,6,2,1,-0.32264599204063416,-0.88853460550308228,-1.0207667350769043,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,2.3025851249694824,3.9120230674743652,4.6051702499389648,4.7874917984008789,5.2983174324035645
1,2,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,15,20,30,100,150,1,0,0,1,1,4c,7,3,0,0.02,135,131,1.2,-1,1,1,1,1,2,2,2,2,2,2,479,2,1,18,20,3,-10,8,2,3,6,5,12,1,4,9,7,2,2,2,-6,4,3,2,5,1,7,5,-16,2,4,4,3,5,1,1,1,1,1,1,1,300,315,295,265,365,315,295,265,365,515,2,2,1,1,5,1,2,-0.89330512285232544,-0.2871430516242981,-1.1345585584640503,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2.7080502510070801,2.995732307434082,3.4011974334716797,4.6051702499389648,5.0106353759765625
2,2,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,100,60,100,80,1,1,0,0,0,2c,7,3,0,0.02,87,165,1.2,0,1,1,1,1,1,1,2,2,2,2,479,1,2,22,15,4,-91,2,3,6,5,12,4,8,7,1,9,4,5,1,-9,5,3,3,6,5,6,6,-20,4,3,2,3,5,2,1,3,4,4,3,4,300,240,140,200,100,240,140,200,100,180,3,3,1,1,7,2,4,0.82574951648712158,0.64368730783462524,0.74914205074310303,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,2,2,0,4.0943446159362793,4.6051702499389648,4.0943446159362793,4.6051702499389648,4.3820266723632812
1,2,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,70,100,100,70,90,1,1,1,1,1,8d,7,3,0,0.02,40,1,1.2,1,1,1,1,1,1,1,1,2,2,2,479,1,2,25,8,5,-121,1,4,8,12,6,2,7,5,9,3,1,1,4,-13,2,2,1,3,5,6,7,-25,2,4,4,3,5,1,1,2,2,2,2,1,300,370,270,370,440,370,270,370,440,530,2,1,1,1,8,2,2,-1.4185512065887451,-0.70365643501281738,-0.57390129566192627,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,4.2484951019287109,4.6051702499389648,4.6051702499389648,4.2484951019287109,4.499809741973877
1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,20,20,20,20,20,1,1,1,0,1,1c,5,5,0,0.02,0,30,0,-5,1,1,1,2,2,2,2,2,2,2,479,2,1,18,9,4,-83,12,6,3,1,5,2,7,4,8,9,4,4,5,-10,3,6,7,6,6,5,2,-59,5,4,3,5,2,2,2,1,3,3,4,4,300,320,340,360,340,320,340,360,340,320,2,2,1,1,4,0,1,0.82396978139877319,1.8967247009277344,0.74274903535842896,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,2.995732307434082,2.995732307434082,2.995732307434082,2.995732307434082,2.995732307434082
2,2,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,10,20,50,50,50,1,1,0,0,0,1a,7,3,0,0.02,10,123,1.2,-1,1,2,2,2,2,2,2,2,2,2,479,2,1,18,18,5,-74,2,4,5,3,12,7,9,8,6,1,5,4,4,-5,2,2,6,5,5,7,4,-14,3,5,4,5,5,4,4,3,5,5,3,2,300,280,300,250,200,280,300,250,200,150,3,1,1,1,2,-2,4,1.0616719722747803,0.5274965763092041,1.6808826923370361,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,2.3025851249694824,2.995732307434082,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,70,60,100,90,270,1,1,1,1,0,5d,8,2,0,0.02,99999,99999,1.8,99999,1,2,2,2,2,2,2,2,2,2,99999,1,3,22,99999,5,99999,5,1,7,8,4,3,6,12,9,2,2,2,2,99999,3,2,2,2,2,6,5,99999,4,3,3,3,2,1,2,1,3,4,3,1,300,360,300,200,280,360,300,200,280,0,2,1,1,1,2,-2,3,-0.89330512285232544,-0.80176526308059692,-0.10105838626623154,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,4.2484951019287109,4.0943446159362793,4.6051702499389648,4.499809741973877,5.5984220504760742
2,2,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,10,10,10,10,10,1,0,1,1,0,3b,7,3,0,0.02,1,0,1.2,-3,1,1,1,1,1,2,2,2,2,2,479,2,6,23,0,5,-38,1,2,3,4,9,12,7,8,6,5,4,4,5,-19,1,1,1,1,2,6,5,-25,1,3,3,1,4,1,4,3,4,3,3,1,300,300,310,300,310,300,310,300,310,300,2,1,1,1,6,2,4,0.82396978139877319,-1.4581228494644165,-0.17111340165138245,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,2,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,10,10,10,10,10,1,1,1,1,1,3d,10,0,0,0.02,106,122,3,-2,1,1,1,1,1,1,2,2,2,2,479,1,1,18,16,4,-24,7,12,3,2,5,1,8,9,6,4,2,4,2,-13,5,4,5,3,5,6,5,-10,3,5,5,5,4,3,3,3,3,3,3,3,300,310,320,330,320,310,320,330,320,310,2,2,1,1,7,2,2,-0.12770810723304749,0.6236000657081604,0.94401717185974121,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,2,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,20,25,25,25,35,1,1,1,1,0,3f,8,2,0,0.02,77,13,1.8,-1,1,1,1,1,2,2,2,2,2,2,479,2,1,19,9,5,-22,6,2,12,8,9,7,5,1,4,3,4,4,3,-12,3,3,2,5,5,6,6,-24,2,4,3,1,5,1,2,2,3,3,4,1,300,310,285,260,285,310,285,260,285,250,2,1,1,1,5,1,4,0.6334604024887085,0.097120396792888641,-0.12682414054870605,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,2.995732307434082,3.2188758850097656,3.2188758850097656,3.2188758850097656,3.5553481578826904
2,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,20,20,30,50,100,1,1,0,0,1,2a,4,6,0,0.02,89,123,0,0,1,1,1,1,1,2,2,2,2,2,479,2,1,20,-86,4,-74,4,7,6,12,8,5,2,9,1,3,2,3,5,-22,5,1,6,3,5,6,4,-34,3,2,1,3,4,4,5,2,2,5,3,4,300,280,300,320,370,280,300,320,370,260,3,1,1,1,6,2,3,-0.2247425764799118,0.52940356731414795,0.62999415397644043,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2.995732307434082,2.995732307434082,3.4011974334716797,3.9120230674743652,4.6051702499389648
1,2,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,50,50,50,100,50,1,1,1,1,1,3a,5,0,5,0.02,55,0,1.5,-2,1,1,1,1,1,1,2,2,2,2,480,1,1,21,6,5,-8,6,12,4,9,5,3,7,2,8,1,2,2,2,-7,5,5,2,5,4,7,6,-11,4,5,5,5,5,2,3,1,2,5,2,1,300,250,200,150,250,250,200,150,250,300,3,3,1,1,7,2,2,-0.89330512285232544,0.3337397575378418,0.6092028021812439,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,2,2,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,4.6051702499389648,3.9120230674743652
2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,20,50,90,50,350,1,1,0,1,0,2d,8,2,0,0.02,21,85,1.8,-12,1,1,1,1,1,1,2,2,2,2,479,1,1,19,23,5,24,2,9,1,4,7,6,3,5,8,12,4,4,4,7,5,5,6,5,3,5,6,-4,4,3,3,3,2,3,4,5,5,4,3,2,300,320,360,440,380,320,360,440,380,720,2,2,2,1,7,2,3,0.72871506214141846,0.96057373285293579,1.0348594188690186,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,2.995732307434082,3.9120230674743652,4.499809741973877,3.9120230674743652,5.8579330444335938
2,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,30,40,40,40,50,1,0,0,0,0,1b,10,0,0,0.02,55,131,3,-3,1,1,1,2,2,2,2,2,2,2,479,2,1,19,18,4,-36,3,1,2,12,5,7,4,8,9,6,2,3,4,-5,5,2,6,5,5,6,6,-19,2,4,4,5,1,3,4,4,4,4,2,3,300,320,280,240,200,320,280,240,200,150,2,2,1,1,4,0,3,-0.31999725103378296,0.7885015606880188,0.79522335529327393,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,3.4011974334716797,3.6888794898986816,3.6888794898986816,3.6888794898986816,3.9120230674743652
2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,50,50,50,50,50,1,1,1,0,0,2c,0,0,10,0.02,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,479,1,1,22,18,4,-52,9,5,8,1,7,12,3,2,4,6,3,4,5,-6,3,2,2,2,2,7,7,-11,3,3,4,3,4,3,3,3,3,2,3,3,300,250,200,150,100,250,200,150,100,150,3,3,3,3,1,-2,4,0.49101284146308899,-1.083932638168335,0.33680850267410278,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,2,2,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,50,50,50,50,100,1,1,0,1,1,2d,9,1,0,0.02,4,142,2.3999999999999999,-2,1,1,1,1,1,1,1,1,2,2,479,2,4,22,20,4,-19,5,3,1,4,7,9,12,8,2,6,4,4,5,-7,2,2,2,2,3,6,7,-16,3,4,4,3,4,3,4,2,2,2,2,2,300,350,400,450,400,350,400,450,400,300,2,2,1,1,9,2,3,0.82396978139877319,-0.98260176181793213,-0.0083997733891010284,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,4.6051702499389648
2,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,20,30,50,100,80,0,0,0,0,0,5d,8,2,0,0.02,99999,99999,1.8,99999,1,1,1,1,1,1,1,2,2,2,99999,2,3,23,99999,5,99999,5,1,3,4,6,9,8,2,12,7,3,3,3,99999,6,7,7,5,5,7,6,99999,2,4,3,4,5,5,4,1,3,4,5,4,300,270,300,350,240,270,300,350,240,150,2,1,1,1,8,2,3,-0.082295022904872894,1.5028996467590332,1.2846037149429321,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2.995732307434082,3.4011974334716797,3.9120230674743652,4.6051702499389648,4.3820266723632812
2,2,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,10,10,10,10,10,1,0,0,1,0,3b,4,1,5,0.02,0,23,0.90000000000000002,-3,1,1,1,1,1,2,2,2,2,2,475,2,1,19,-43,4,-90,9,12,3,6,1,2,7,8,5,4,3,4,5,-28,5,6,7,3,6,7,7,-46,4,5,3,2,3,2,3,4,2,4,3,3,300,300,310,320,330,300,310,320,330,310,2,1,1,1,6,2,4,0.49101284146308899,0.96889799833297729,0.53162717819213867,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,10,10,10,10,10,1,1,1,1,1,2e,7,3,0,0.02,119,167,1.2,-4,1,1,1,1,2,2,2,2,2,2,479,1,4,24,15,4,-7,8,2,12,9,5,3,4,6,7,1,1,1,5,-4,2,2,2,2,2,2,2,-5,1,1,5,2,5,2,5,5,5,5,5,5,300,290,300,310,300,290,300,310,300,290,3,1,1,1,5,1,2,-1.3232965469360352,-0.26180028915405273,1.4327136278152466,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10,10,20,10,40,0,0,0,0,0,5e,10,0,0,0.02,99999,99999,3,99999,2,2,2,2,2,2,2,2,2,2,99999,1,3,24,99999,4,99999,6,4,2,12,1,7,3,8,9,5,3,3,3,99999,3,2,3,4,5,6,5,99999,2,4,4,3,2,3,4,3,4,3,4,2,300,310,320,300,290,310,320,300,290,330,3,3,1,1,1,-2,1,-0.082295022904872894,0.053784627467393875,0.63321602344512939,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0,2.3025851249694824,2.3025851249694824,2.995732307434082,2.3025851249694824,3.6888794898986816
1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,50,60,60,60,60,1,1,1,1,0,6d,10,0,0,0.02,93,65,3,-4,1,1,1,1,1,2,2,2,2,2,475,1,3,24,22,4,-45,9,12,5,6,8,2,3,1,7,4,3,3,2,-3,4,5,3,5,4,5,4,-17,4,4,3,4,4,3,4,4,3,3,3,4,300,240,180,240,180,240,180,240,180,120,3,3,1,1,6,2,1,-0.17754970490932465,0.73268008232116699,1.0075204372406006,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,2,0,0,3.9120230674743652,4.0943446159362793,4.0943446159362793,4.0943446159362793,4.0943446159362793
2,2,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,50,80,50,70,50,0,0,1,1,1,4d,10,0,0,0.02,22,80,3,2,1,1,1,1,1,1,2,2,2,2,480,2,4,22,23,5,7,8,1,3,2,7,6,12,4,9,5,4,4,5,-3,6,2,5,2,2,6,6,-9,2,2,1,2,3,3,4,2,2,3,2,3,300,350,270,220,290,350,270,220,290,340,3,1,1,1,7,2,4,0.82396978139877319,-0.11740031838417053,-0.38521122932434082,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,3.9120230674743652,4.3820266723632812,3.9120230674743652,4.2484951019287109,3.9120230674743652
1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10,10,10,10,10,1,1,1,1,1,4a,9,0,1,0.02,2,50,2.7000000000000002,-2,1,1,1,1,1,1,1,1,2,2,479,2,3,22,12,4,-49,4,12,9,3,5,1,7,8,2,6,3,3,3,-3,3,5,3,3,5,4,5,-15,3,4,4,3,4,3,4,4,4,4,4,3,300,290,300,310,320,290,300,310,320,310,3,1,1,1,9,2,1,-0.082295022904872894,0.40250223875045776,1.2167507410049438,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,30,40,100,20,10,1,1,0,0,1,2b,9,1,0,0.02,1,1,2.3999999999999999,-1,1,1,1,2,2,2,2,2,2,2,475,1,1,19,-4,5,-36,2,5,7,1,12,9,4,6,8,3,3,5,5,-44,5,3,2,4,2,7,6,-65,4,4,4,2,5,3,4,3,4,4,4,3,300,270,310,410,430,270,310,410,430,440,3,1,1,1,4,0,1,0.87381136417388916,-0.30589565634727478,1.208848237991333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3.4011974334716797,3.6888794898986816,4.6051702499389648,2.995732307434082,2.3025851249694824
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,200,100,70,80,200,1,1,1,0,1,2f,9,1,0,0.02,68,110,2.3999999999999999,-3,1,1,1,1,1,2,2,2,2,2,479,1,4,24,21,5,-11,4,2,6,12,5,3,7,8,9,1,2,2,4,1,3,5,3,3,3,6,6,-19,4,3,4,2,4,3,3,3,3,4,4,4,300,490,580,640,710,490,580,640,710,900,2,2,2,2,6,2,1,-0.70279574394226074,-0.13096420466899872,0.90112477540969849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,5.2983174324035645,4.6051702499389648,4.2484951019287109,4.3820266723632812,5.2983174324035645
2,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,30,40,40,30,30,1,1,1,1,1,6a,10,0,0,0.02,158,189,3,2,1,1,1,1,1,2,2,2,2,2,442,1,3,20,13,5,-22,1,7,6,12,9,2,4,5,3,8,4,4,5,-8,2,3,6,5,3,7,7,-9,3,4,4,2,1,2,2,1,2,3,2,1,300,330,290,240,210,330,290,240,210,180,2,1,1,1,6,2,3,0.82396978139877319,0.10375270247459412,-0.60027980804443359,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,3.4011974334716797,3.6888794898986816,3.6888794898986816,3.4011974334716797,3.4011974334716797
